Fecha,Hora,Origen,Destino,Clase,Precio,VueloID,Gate
2026-05-13,09:51,LON,DXB,Turista,650,644,G15
2026-04-30,11:07,TYO,MAD,Primera Clase,1485,555,G11
2026-04-30,22:12,PAR,LAX,Turista,850,783,G5
2026-05-10,09:58,SIN,DFW,Primera Clase,1890,801,G20
2026-05-06,02:11,LON,ATL,Turista,700,307,G9
2026-04-16,13:35,CAN,PEK,Primera Clase,270,899,G10
2026-04-22,23:48,ATL,DFW,Turista,200,671,G13
2026-05-04,13:54,ATL,DFW,Primera Clase,270,253,G18
2026-05-14,17:12,CAN,PAR,Turista,950,923,G17
2026-04-23,04:36,SIN,PEK,Primera Clase,810,757,G3
2026-04-21,19:22,LON,IST,Turista,400,723,G10
2026-05-01,11:45,DFW,ATL,Primera Clase,270,668,G18
2026-05-14,07:56,PEK,DFW,Turista,1150,655,G5
2026-05-14,05:35,LAX,TYO,Primera Clase,1215,531,G13
2026-04-24,04:07,FRA,PEK,Turista,850,611,G16
2026-05-03,00:40,DXB,TYO,Primera Clase,1013,705,G1
2026-04-21,09:23,AMS,SAO,Turista,1050,761,G3
2026-04-19,13:13,FRA,PEK,Primera Clase,1148,315,G11
2026-04-20,21:52,AMS,SIN,Turista,950,513,G6
2026-05-06,00:41,DFW,SAO,Primera Clase,1283,796,G4
2026-04-27,19:13,DFW,ATL,Turista,200,439,G1
2026-05-10,14:11,DXB,IST,Primera Clase,540,382,G17
2026-04-28,06:19,CAN,PAR,Turista,950,267,G16
2026-05-04,22:49,LON,AMS,Primera Clase,203,155,G1
2026-04-20,20:51,CAN,AMS,Turista,900,555,G19
2026-05-03,17:12,CAN,PAR,Primera Clase,1283,169,G15
2026-05-13,05:30,DFW,DXB,Turista,1200,157,G8
2026-04-18,05:09,AMS,LAX,Primera Clase,1148,382,G8
2026-05-07,15:47,AMS,ATL,Turista,780,719,G6
2026-04-26,06:21,LAX,PEK,Primera Clase,1485,559,G9
2026-04-21,05:14,SAO,DFW,Turista,950,752,G20
2026-05-05,10:41,AMS,ATL,Primera Clase,1053,696,G5
2026-05-13,03:07,AMS,LAX,Turista,850,136,G12
2026-04-30,17:12,IST,DXB,Primera Clase,540,964,G20
2026-05-10,10:04,IST,TYO,Turista,900,931,G5
2026-04-25,11:43,PEK,SAO,Primera Clase,2295,337,G13
2026-05-13,21:29,MAD,SAO,Turista,1000,693,G1
2026-04-20,13:57,MAD,LAX,Primera Clase,1215,471,G9
2026-05-12,01:28,DFW,AMS,Turista,800,634,G1
2026-04-26,09:56,IST,SIN,Primera Clase,1080,760,G9
2026-05-03,17:10,DXB,CAN,Turista,650,976,G14
2026-04-18,11:04,AMS,TYO,Primera Clase,1350,142,G4
2026-04-30,22:31,TYO,LON,Turista,1000,119,G19
2026-04-23,10:39,PEK,LON,Primera Clase,1215,179,G6
2026-05-13,04:39,LON,LAX,Turista,800,807,G7
2026-05-09,14:38,PAR,LAX,Primera Clase,1148,347,G5
2026-04-22,03:42,DXB,LAX,Turista,1300,647,G11
2026-05-08,20:00,AMS,IST,Primera Clase,608,652,G6
2026-04-24,17:34,ATL,DFW,Turista,200,626,G4
2026-05-12,07:57,MAD,DFW,Primera Clase,1148,519,G14
2026-05-05,19:11,MAD,LAX,Turista,900,247,G14
2026-04-18,04:41,CAN,SAO,Primera Clase,2295,433,G9
2026-04-29,23:48,TYO,MAD,Turista,1100,641,G1
2026-04-28,15:48,DFW,DXB,Primera Clase,1620,925,G16
2026-05-02,15:35,DFW,AMS,Turista,800,142,G1
2026-04-24,01:00,PAR,SIN,Primera Clase,1283,416,G11
2026-04-28,04:15,LON,LAX,Turista,800,362,G1
2026-05-11,09:09,MAD,FRA,Primera Clase,338,600,G12
2026-05-13,14:17,LON,PAR,Turista,150,605,G8
2026-04-21,15:01,SAO,DFW,Primera Clase,1283,940,G2
2026-04-20,12:19,LAX,TYO,Turista,900,655,G20
2026-04-23,14:39,AMS,SAO,Primera Clase,1418,341,G4
2026-04-23,01:29,DFW,CAN,Turista,1200,844,G16
2026-05-06,19:21,SIN,PEK,Primera Clase,810,846,G10
2026-04-28,06:12,PEK,PAR,Turista,950,559,G9
2026-04-25,00:30,IST,MAD,Primera Clase,675,400,G10
2026-04-17,07:59,MAD,IST,Turista,500,828,G17
2026-04-26,06:34,LON,TYO,Primera Clase,1350,703,G7
2026-04-28,00:24,FRA,SIN,Turista,900,870,G3
2026-05-07,17:59,ATL,LAX,Primera Clase,540,607,G3
2026-05-01,16:18,MAD,DXB,Turista,750,957,G7
2026-04-22,10:20,ATL,TYO,Primera Clase,1890,202,G17
2026-04-23,13:19,CAN,PAR,Turista,950,956,G2
2026-04-25,09:00,IST,MAD,Primera Clase,675,626,G17
2026-04-29,18:23,LON,MAD,Turista,200,417,G15
2026-05-13,09:19,MAD,AMS,Primera Clase,270,192,G12
2026-04-25,00:28,MAD,SIN,Turista,1000,154,G16
2026-04-16,11:39,MAD,SIN,Primera Clase,1350,544,G7
2026-05-03,20:10,DXB,LAX,Turista,1300,321,G18
2026-04-16,20:27,PAR,MAD,Primera Clase,270,440,G5
2026-05-10,15:07,IST,LAX,Turista,2999,541,G7
2026-05-12,22:12,LON,SAO,Primera Clase,1485,274,G13
2026-05-01,13:14,LON,AMS,Turista,150,596,G1
2026-05-12,16:49,ATL,TYO,Primera Clase,1890,255,G4
2026-04-26,08:15,LON,LAX,Turista,800,843,G20
2026-05-09,11:13,SIN,IST,Primera Clase,1080,551,G14
2026-04-28,18:16,LON,MAD,Turista,200,466,G13
2026-04-20,12:50,MAD,SAO,Primera Clase,1350,446,G17
2026-04-27,12:09,LAX,DXB,Turista,1300,325,G19
2026-05-09,12:15,SIN,MAD,Primera Clase,1350,408,G11
2026-05-13,08:03,DFW,LAX,Turista,300,803,G16
2026-04-27,03:28,PAR,MAD,Primera Clase,270,667,G13
2026-05-06,00:54,LAX,TYO,Turista,900,677,G1
2026-05-14,22:53,DFW,SAO,Primera Clase,1283,664,G10
2026-04-26,08:53,LAX,DXB,Turista,1300,328,G10
2026-05-03,04:17,LAX,DFW,Primera Clase,405,854,G11
2026-04-17,17:17,LON,MAD,Turista,200,403,G8
2026-05-03,19:48,PEK,SAO,Primera Clase,2295,259,G9
2026-05-05,01:10,AMS,PEK,Turista,900,837,G19
2026-05-08,16:26,AMS,PEK,Primera Clase,1215,608,G18
2026-05-13,08:06,TYO,PEK,Turista,500,701,G15
2026-04-28,13:54,LAX,SIN,Primera Clase,1890,812,G14
2026-04-29,12:39,FRA,PAR,Turista,150,642,G11
2026-05-11,03:22,IST,TYO,Primera Clase,1215,418,G6
2026-04-24,23:04,PAR,SAO,Turista,1050,483,G4
2026-05-05,07:59,PEK,SIN,Primera Clase,810,510,G12
2026-05-08,19:08,DXB,PEK,Turista,700,937,G17
2026-04-24,08:53,LON,LAX,Primera Clase,1080,810,G1
2026-04-29,04:41,ATL,TYO,Turista,1400,390,G2
2026-04-25,17:57,LON,SAO,Primera Clase,1485,879,G17
2026-04-30,23:17,MAD,SAO,Turista,1000,891,G12
2026-05-06,00:46,LON,LAX,Primera Clase,1080,987,G11
2026-04-30,03:32,LON,SAO,Turista,1100,158,G16
2026-04-22,17:36,DFW,AMS,Primera Clase,1080,802,G17
2026-05-05,10:51,PAR,SIN,Turista,950,803,G11
2026-04-20,09:18,MAD,PAR,Primera Clase,270,681,G5
2026-04-19,06:40,CAN,LON,Turista,950,926,G2
2026-04-28,09:40,IST,AMS,Primera Clase,608,442,G11
2026-04-23,04:24,TYO,LAX,Turista,900,550,G11
2026-05-14,14:26,SIN,PEK,Primera Clase,810,445,G3
2026-04-22,06:54,PEK,DFW,Turista,1150,418,G15
2026-04-21,09:06,SIN,LON,Primera Clase,1215,347,G5
2026-05-01,21:19,ATL,MAD,Turista,800,574,G14
2026-04-30,12:58,PAR,SAO,Primera Clase,1418,179,G3
2026-04-23,01:47,IST,LAX,Turista,2999,170,G7
2026-05-11,12:44,LON,AMS,Primera Clase,203,251,G12
2026-04-28,11:53,DXB,LAX,Turista,1300,396,G7
2026-04-26,14:14,CAN,IST,Primera Clase,1080,599,G3
2026-04-28,17:39,CAN,PEK,Turista,200,481,G1
2026-04-16,14:39,PEK,SAO,Primera Clase,2295,225,G11
2026-04-27,21:22,DFW,AMS,Turista,800,326,G5
2026-05-01,05:10,MAD,PAR,Primera Clase,270,852,G4
2026-05-05,07:46,TYO,DFW,Turista,1350,484,G19
2026-04-28,00:15,SIN,DFW,Primera Clase,1890,852,G15
2026-04-28,11:42,SAO,DFW,Turista,950,693,G12
2026-05-04,07:37,DFW,PAR,Primera Clase,1080,291,G3
2026-05-14,20:19,PEK,LON,Turista,900,198,G8
2026-05-06,06:48,MAD,DFW,Primera Clase,1148,726,G5
2026-04-29,07:51,DXB,DFW,Turista,1200,959,G6
2026-05-11,02:20,FRA,IST,Primera Clase,473,288,G8
2026-05-07,05:12,ATL,DFW,Turista,200,181,G1
2026-04-17,01:40,AMS,TYO,Primera Clase,1350,342,G19
2026-05-11,19:33,AMS,IST,Turista,450,131,G6
2026-05-06,08:14,PEK,SIN,Primera Clase,810,849,G3
2026-04-29,16:57,DFW,PAR,Turista,800,434,G18
2026-05-13,03:02,AMS,PEK,Primera Clase,1215,586,G6
2026-04-25,02:21,PAR,AMS,Turista,180,161,G5
2026-04-23,16:58,TYO,LAX,Primera Clase,1215,343,G19
2026-04-17,09:51,LAX,FRA,Turista,900,314,G14
2026-04-17,14:16,SIN,TYO,Primera Clase,945,544,G6
2026-05-10,14:26,DFW,PAR,Turista,800,356,G1
2026-05-11,12:28,MAD,LAX,Primera Clase,1215,925,G2
2026-04-29,18:40,SAO,ATL,Turista,900,490,G20
2026-05-08,08:44,DFW,MAD,Primera Clase,1148,916,G11
2026-05-09,04:13,PAR,SAO,Turista,1050,669,G13
2026-04-25,20:58,SIN,TYO,Primera Clase,945,589,G13
2026-05-08,05:07,LAX,FRA,Turista,900,546,G10
2026-05-10,00:50,TYO,SIN,Primera Clase,945,978,G2
2026-04-30,23:34,IST,LAX,Turista,2999,109,G18
2026-04-23,01:28,LON,IST,Primera Clase,540,672,G9
2026-04-24,00:39,CAN,LAX,Turista,1150,589,G14
2026-04-29,04:00,TYO,IST,Primera Clase,1215,504,G8
2026-04-30,22:56,AMS,DXB,Turista,650,905,G13
2026-04-30,05:30,FRA,DFW,Primera Clase,1148,584,G20
2026-05-09,02:47,AMS,PEK,Turista,900,736,G17
2026-05-05,21:47,MAD,SAO,Primera Clase,1350,968,G9
2026-05-10,21:51,AMS,SIN,Turista,950,142,G3
2026-04-16,07:58,SIN,LON,Primera Clase,1215,109,G14
2026-05-03,04:44,LAX,PAR,Turista,850,689,G13
2026-05-14,00:57,IST,FRA,Primera Clase,473,370,G3
2026-04-30,18:29,LAX,DXB,Turista,1300,798,G2
2026-04-18,13:28,AMS,MAD,Primera Clase,270,961,G3
2026-04-25,16:51,MAD,AMS,Turista,200,606,G14
2026-04-24,07:06,AMS,PEK,Primera Clase,1215,248,G13
2026-04-30,05:56,CAN,AMS,Turista,900,822,G17
2026-05-05,15:35,AMS,SAO,Primera Clase,1418,275,G10
2026-04-16,22:07,AMS,IST,Turista,450,104,G5
2026-04-18,08:27,PAR,MAD,Primera Clase,270,801,G4
2026-05-05,01:37,AMS,TYO,Turista,1000,357,G1
2026-05-08,21:18,MAD,DXB,Primera Clase,1013,146,G15
2026-05-06,05:30,TYO,CAN,Turista,550,795,G20
2026-05-13,11:25,DXB,FRA,Primera Clase,810,245,G5
2026-05-13,00:58,MAD,DFW,Turista,850,256,G10
2026-04-27,02:23,IST,SAO,Primera Clase,1620,284,G18
2026-04-16,00:06,PAR,FRA,Turista,7000,169,G5
2026-05-09,21:27,CAN,LON,Primera Clase,1283,372,G8
2026-05-03,03:21,LON,ATL,Turista,700,652,G9
2026-05-04,16:41,CAN,AMS,Primera Clase,1215,102,G15
2026-04-18,14:58,DXB,LAX,Turista,1300,611,G13
2026-05-05,03:04,PEK,LON,Primera Clase,1215,311,G11
2026-04-25,01:48,DXB,TYO,Turista,750,175,G7
2026-05-07,09:08,FRA,DFW,Primera Clase,1148,439,G10
2026-05-14,21:43,SIN,IST,Turista,800,844,G6
2026-04-18,14:41,AMS,ATL,Primera Clase,1053,839,G15
2026-04-16,11:07,IST,DXB,Turista,400,202,G1
2026-04-21,14:40,SIN,PEK,Primera Clase,810,500,G11
2026-04-19,23:17,LAX,IST,Turista,1100,657,G3
2026-05-12,08:05,MAD,DXB,Primera Clase,1013,146,G14
2026-04-26,16:48,CAN,TYO,Turista,550,450,G9
2026-05-11,14:18,FRA,SIN,Primera Clase,1215,319,G3
2026-05-14,14:43,PAR,ATL,Turista,750,498,G6
2026-05-09,14:38,ATL,MAD,Primera Clase,1080,257,G5
2026-05-08,02:21,TYO,DXB,Turista,750,227,G17
2026-05-14,01:17,DFW,DXB,Primera Clase,1620,582,G2
2026-05-05,21:58,DFW,DXB,Turista,1200,354,G18
2026-05-13,08:54,CAN,LON,Primera Clase,1283,271,G3
2026-05-02,13:50,FRA,PEK,Turista,850,730,G7
2026-04-21,23:58,PEK,DXB,Primera Clase,945,595,G8
2026-05-05,23:40,MAD,SIN,Turista,1000,338,G13
2026-05-07,05:04,IST,PEK,Primera Clase,1080,984,G14
2026-04-27,03:32,IST,SAO,Turista,1200,180,G15
2026-04-22,12:31,FRA,SIN,Primera Clase,1215,364,G3
2026-05-08,21:37,PAR,ATL,Turista,750,950,G16
2026-05-13,13:41,MAD,FRA,Primera Clase,338,286,G3
2026-05-02,07:59,SIN,MAD,Turista,1000,142,G11
2026-05-01,13:48,IST,LAX,Primera Clase,4049,350,G12
2026-04-16,04:47,PAR,SAO,Turista,1050,866,G3
2026-05-14,00:06,LAX,AMS,Primera Clase,1148,564,G17
2026-05-02,21:42,DXB,PAR,Turista,700,332,G10
2026-05-09,16:18,LON,IST,Primera Clase,540,108,G13
2026-04-30,18:34,MAD,FRA,Turista,250,158,G15
2026-05-10,10:02,LAX,TYO,Primera Clase,1215,295,G3
2026-04-27,21:21,CAN,DXB,Turista,650,457,G6
2026-04-18,06:19,AMS,TYO,Primera Clase,1350,900,G7
2026-04-17,13:59,CAN,DXB,Turista,650,880,G13
2026-05-08,18:59,PEK,MAD,Primera Clase,1283,692,G20
2026-04-27,02:36,IST,DFW,Turista,1000,131,G4
2026-04-16,06:33,DFW,SAO,Primera Clase,1283,332,G10
2026-04-17,12:54,LON,CAN,Turista,950,975,G15
2026-04-30,05:51,TYO,DXB,Primera Clase,1013,569,G14
2026-04-15,22:52,PAR,AMS,Turista,180,344,G12
2026-05-06,06:58,DFW,LAX,Primera Clase,405,345,G14
2026-05-14,02:37,DFW,ATL,Turista,200,839,G20
2026-04-20,03:52,CAN,TYO,Primera Clase,743,685,G7
2026-04-26,16:48,CAN,SIN,Turista,500,797,G6
2026-04-29,13:38,PEK,SIN,Primera Clase,810,602,G3
2026-04-20,07:34,DXB,AMS,Turista,650,703,G6
2026-04-21,05:55,MAD,SAO,Primera Clase,1350,831,G2
2026-05-14,17:58,TYO,PAR,Turista,105,930,G13
2026-05-12,09:22,DFW,LAX,Primera Clase,405,769,G19
2026-04-22,11:27,PAR,AMS,Turista,180,126,G10
2026-05-10,00:18,DXB,PAR,Primera Clase,945,456,G12
2026-04-19,06:06,MAD,SAO,Turista,1000,357,G3
2026-04-30,14:16,IST,PEK,Primera Clase,1080,332,G16
2026-04-20,20:44,FRA,SIN,Turista,900,753,G7
2026-04-16,22:14,FRA,PAR,Primera Clase,203,227,G13
2026-05-02,00:48,AMS,LON,Turista,150,920,G20
2026-04-24,10:49,AMS,DXB,Primera Clase,878,377,G3
2026-04-22,01:22,AMS,DFW,Turista,800,467,G17
2026-04-20,09:32,IST,FRA,Primera Clase,473,301,G19
2026-04-15,22:23,FRA,LON,Turista,200,897,G11
2026-05-12,06:28,CAN,IST,Primera Clase,1080,124,G20
2026-05-13,02:57,FRA,DFW,Turista,850,239,G8
2026-04-23,08:25,IST,SIN,Primera Clase,1080,663,G11
2026-05-14,06:23,LON,ATL,Turista,700,645,G10
2026-05-13,10:10,LON,DXB,Primera Clase,878,727,G12
2026-04-27,03:17,PEK,TYO,Turista,500,738,G8
2026-05-09,18:21,DFW,PAR,Primera Clase,1080,904,G9
2026-04-30,06:49,LON,DXB,Turista,650,831,G7
2026-04-15,20:29,MAD,PAR,Primera Clase,270,643,G11
2026-05-12,08:05,IST,TYO,Turista,900,355,G7
2026-04-30,08:14,CAN,DFW,Primera Clase,1620,660,G5
2026-05-08,19:37,DFW,LAX,Turista,300,930,G14
2026-04-28,07:11,DXB,PEK,Primera Clase,945,811,G6
2026-04-22,12:53,LON,FRA,Turista,200,550,G5
2026-05-03,21:24,TYO,DFW,Primera Clase,1823,389,G16
2026-04-17,15:04,CAN,SAO,Turista,1700,654,G11
2026-05-10,05:29,PEK,LON,Primera Clase,1215,616,G7
2026-04-29,05:13,SIN,TYO,Turista,700,925,G13
2026-04-26,22:27,LAX,PEK,Primera Clase,1485,899,G16
2026-04-18,21:10,LAX,PAR,Turista,850,209,G14
2026-05-11,07:14,DFW,CAN,Primera Clase,1620,113,G17
2026-05-05,07:09,ATL,SIN,Turista,1500,781,G14
2026-04-17,03:42,CAN,LON,Primera Clase,1283,585,G11
2026-05-12,12:40,SIN,TYO,Turista,700,854,G3
2026-04-21,19:22,PAR,SIN,Primera Clase,1283,707,G1
2026-05-14,17:26,SIN,TYO,Turista,700,640,G7
2026-04-26,07:31,DXB,IST,Primera Clase,540,497,G18
2026-04-23,20:15,ATL,FRA,Turista,800,379,G8
2026-04-22,14:25,DXB,SAO,Primera Clase,1890,627,G11
2026-05-04,01:37,ATL,SAO,Turista,900,852,G14
2026-04-26,06:20,TYO,PAR,Primera Clase,142,981,G7
2026-04-28,06:22,LON,CAN,Turista,950,334,G13
2026-04-28,06:16,IST,TYO,Primera Clase,1215,327,G6
2026-04-30,14:06,DXB,PEK,Turista,700,571,G20
2026-05-14,23:03,DXB,PEK,Primera Clase,945,545,G2
2026-04-30,01:39,TYO,CAN,Turista,550,819,G12
2026-05-06,19:08,PEK,SIN,Primera Clase,810,724,G20
2026-04-27,02:43,PEK,PAR,Turista,950,239,G6
2026-05-04,22:54,TYO,SIN,Primera Clase,945,817,G8
2026-05-04,08:42,AMS,SAO,Turista,1050,471,G18
2026-05-11,10:57,ATL,SAO,Primera Clase,1215,307,G16
2026-05-01,11:27,LAX,TYO,Turista,900,793,G19
2026-05-02,19:25,CAN,PEK,Primera Clase,270,741,G5
2026-04-15,11:20,LON,CAN,Turista,950,473,G1
2026-04-29,12:48,DXB,LON,Primera Clase,878,830,G8
2026-05-02,11:07,MAD,AMS,Turista,200,462,G3
2026-05-13,13:11,SAO,DFW,Primera Clase,1283,202,G15
2026-04-19,02:16,DXB,LON,Turista,650,959,G7
2026-05-03,00:23,LAX,ATL,Primera Clase,540,957,G11
2026-04-19,00:51,ATL,LAX,Turista,400,676,G9
2026-04-26,14:34,MAD,LAX,Primera Clase,1215,440,G2
2026-04-20,18:34,LAX,AMS,Turista,850,598,G9
2026-04-21,14:07,LAX,FRA,Primera Clase,1215,908,G7
2026-04-17,13:22,ATL,SIN,Turista,1500,927,G17
2026-04-15,20:46,DFW,SAO,Primera Clase,1283,231,G12
2026-04-30,08:25,TYO,SIN,Turista,700,903,G17
2026-04-25,17:32,FRA,DFW,Primera Clase,1148,772,G3
2026-05-11,23:42,CAN,TYO,Turista,550,509,G1
2026-05-08,01:35,IST,FRA,Primera Clase,473,389,G2
2026-04-22,08:27,IST,LON,Turista,900,277,G18
2026-04-24,03:46,PEK,LON,Primera Clase,1215,822,G15
2026-04-30,08:57,DFW,ATL,Turista,200,165,G5
2026-05-13,16:32,DXB,DFW,Primera Clase,1620,429,G1
2026-05-06,02:53,ATL,SIN,Turista,1500,215,G16
2026-05-05,00:35,PAR,FRA,Primera Clase,9450,407,G9
2026-04-19,10:14,FRA,DFW,Turista,850,883,G13
2026-04-30,06:46,MAD,DFW,Primera Clase,1148,944,G7
2026-05-04,18:55,DXB,CAN,Turista,650,174,G12
2026-04-21,04:47,DXB,SIN,Primera Clase,810,888,G20
2026-05-07,12:08,IST,SIN,Turista,800,255,G18
2026-05-01,00:02,PAR,LAX,Primera Clase,1148,138,G14
2026-04-30,10:00,AMS,SAO,Turista,1050,969,G2
2026-04-21,19:06,MAD,LAX,Primera Clase,1215,901,G6
2026-05-12,02:43,SAO,ATL,Turista,900,837,G5
2026-05-04,08:43,TYO,SIN,Primera Clase,945,306,G14
2026-05-02,08:38,SIN,DFW,Turista,1400,225,G4
2026-05-03,02:09,SAO,DFW,Primera Clase,1283,291,G6
2026-04-21,06:38,IST,SIN,Turista,800,979,G8
2026-04-21,20:42,ATL,TYO,Primera Clase,1890,921,G5
2026-04-23,10:57,CAN,DXB,Turista,650,195,G2
2026-04-17,01:48,IST,DXB,Primera Clase,540,930,G11
2026-04-29,02:17,LON,LAX,Turista,800,838,G13
2026-05-01,03:46,SAO,DFW,Primera Clase,1283,775,G1
2026-04-21,20:22,LON,IST,Turista,400,320,G7
2026-05-09,13:25,CAN,PAR,Primera Clase,1283,309,G16
2026-04-30,16:06,AMS,PEK,Turista,900,492,G3
2026-04-26,01:30,DXB,PEK,Primera Clase,945,921,G16
2026-04-29,16:13,LAX,AMS,Turista,850,973,G1
2026-05-13,09:30,LON,LAX,Primera Clase,1080,516,G12
2026-04-15,00:55,SIN,DFW,Turista,1400,767,G20
2026-05-06,18:17,IST,SAO,Primera Clase,1620,377,G14
2026-05-08,21:51,LAX,ATL,Turista,400,978,G9
2026-04-26,19:23,SIN,PAR,Primera Clase,1283,549,G11
2026-05-13,16:10,CAN,IST,Turista,800,628,G14
2026-05-08,19:29,ATL,TYO,Primera Clase,1890,593,G9
2026-05-11,23:35,TYO,SIN,Turista,700,854,G7
2026-05-09,04:41,FRA,SIN,Primera Clase,1215,240,G13
2026-05-06,00:10,LON,ATL,Turista,700,397,G10
2026-05-04,07:52,DFW,AMS,Primera Clase,1080,176,G15
2026-05-09,09:16,AMS,LON,Turista,150,275,G11
2026-05-07,02:23,ATL,DFW,Primera Clase,270,686,G16
2026-04-28,19:34,AMS,LON,Turista,150,928,G9
2026-04-15,08:08,LAX,AMS,Primera Clase,1148,703,G7
2026-05-04,15:08,DFW,MAD,Turista,850,786,G16
2026-05-01,14:18,AMS,SAO,Primera Clase,1418,699,G7
2026-04-28,21:41,FRA,DFW,Turista,850,509,G13
2026-04-21,02:55,LON,AMS,Primera Clase,203,428,G18
2026-05-14,12:16,TYO,LON,Turista,1000,302,G2
2026-05-06,00:58,DXB,AMS,Primera Clase,878,249,G1
2026-04-28,06:11,DFW,AMS,Turista,800,573,G14
2026-04-19,15:23,PEK,TYO,Primera Clase,675,173,G6
2026-05-11,18:38,AMS,SAO,Turista,1050,445,G16
2026-04-19,09:41,AMS,IST,Primera Clase,608,815,G7
2026-05-01,14:45,SAO,ATL,Turista,900,849,G7
2026-04-24,01:27,LON,AMS,Primera Clase,203,148,G7
2026-05-01,23:41,PAR,SAO,Turista,1050,988,G11
2026-04-19,02:18,IST,FRA,Primera Clase,473,438,G16
2026-04-15,01:16,PEK,DXB,Turista,700,608,G11
2026-04-17,13:05,FRA,PEK,Primera Clase,1148,136,G17
2026-05-06,04:28,LON,SAO,Turista,1100,166,G2
2026-04-21,08:15,AMS,MAD,Primera Clase,270,572,G16
2026-05-06,15:52,SIN,DFW,Turista,1400,655,G20
2026-05-06,11:22,PAR,ATL,Primera Clase,1013,626,G14
2026-05-07,20:04,AMS,IST,Turista,450,701,G14
2026-04-25,16:53,MAD,PAR,Primera Clase,270,342,G14
2026-05-02,04:13,IST,LAX,Turista,2999,468,G8
2026-05-14,09:48,PEK,PAR,Primera Clase,1283,957,G1
2026-04-18,17:59,LON,ATL,Turista,700,440,G2
2026-05-09,06:08,IST,SAO,Primera Clase,1620,788,G5
2026-05-10,14:49,FRA,LON,Turista,200,419,G2
2026-04-29,09:37,CAN,LAX,Primera Clase,1553,600,G20
2026-04-23,19:49,LAX,TYO,Turista,900,576,G18
2026-04-26,08:09,TYO,MAD,Primera Clase,1485,870,G19
2026-04-19,23:07,CAN,LAX,Turista,1150,714,G14
2026-04-23,23:12,TYO,LAX,Primera Clase,1215,222,G17
2026-05-09,17:20,DXB,LON,Turista,650,338,G18
2026-04-30,19:29,FRA,DFW,Primera Clase,1148,434,G1
2026-05-11,12:22,PAR,LAX,Turista,850,714,G15
2026-04-22,07:37,TYO,DFW,Primera Clase,1823,136,G14
2026-05-05,05:31,LON,PAR,Turista,150,902,G8
2026-05-12,16:08,FRA,IST,Primera Clase,473,860,G17
2026-04-21,15:22,AMS,PEK,Turista,900,859,G11
2026-04-23,17:11,DXB,FRA,Primera Clase,810,816,G17
2026-05-05,09:45,DFW,LAX,Turista,300,951,G10
2026-04-28,04:51,TYO,DXB,Primera Clase,1013,372,G17
2026-05-03,01:16,IST,LON,Turista,900,161,G5
2026-05-07,17:24,TYO,SIN,Primera Clase,945,421,G3
2026-05-04,18:54,FRA,PEK,Turista,850,308,G11
2026-04-27,16:04,DFW,ATL,Primera Clase,270,184,G3
2026-04-21,19:04,DXB,SAO,Turista,1400,528,G9
2026-05-14,21:42,DFW,MAD,Primera Clase,1148,114,G11
2026-05-10,03:37,DFW,MAD,Turista,850,152,G7
2026-04-24,04:39,LAX,ATL,Primera Clase,540,398,G3
2026-04-16,17:24,TYO,ATL,Turista,1400,148,G11
2026-05-02,11:30,DXB,LON,Primera Clase,878,283,G7
2026-04-24,00:13,AMS,PEK,Turista,900,981,G14
2026-04-21,00:35,PAR,SAO,Primera Clase,1418,782,G18
2026-04-18,23:27,PEK,PAR,Turista,950,292,G15
2026-04-27,21:47,PAR,DXB,Primera Clase,945,221,G16
2026-04-17,16:59,SAO,DFW,Turista,950,533,G1
2026-04-16,09:24,FRA,TYO,Primera Clase,1283,838,G19
2026-04-30,01:11,TYO,ATL,Turista,1400,206,G6
2026-04-29,19:03,AMS,TYO,Primera Clase,1350,361,G18
2026-04-20,13:20,IST,DFW,Turista,1000,976,G2
2026-05-10,03:52,ATL,LAX,Primera Clase,540,134,G11
2026-05-14,10:26,PEK,MAD,Turista,950,758,G6
2026-05-03,06:15,AMS,SIN,Primera Clase,1283,403,G3
2026-05-12,04:54,DXB,LAX,Turista,1300,727,G13
2026-04-15,13:05,SAO,DFW,Primera Clase,1283,471,G12
2026-05-14,23:19,LON,ATL,Turista,700,743,G9
2026-05-03,16:21,ATL,LAX,Primera Clase,540,805,G17
2026-05-08,14:57,LON,FRA,Turista,200,811,G14
2026-04-27,05:20,TYO,DFW,Primera Clase,1823,204,G12
2026-05-04,14:51,AMS,DXB,Turista,650,487,G20
2026-05-12,16:19,MAD,FRA,Primera Clase,338,961,G8
2026-05-10,11:26,IST,SIN,Turista,800,386,G6
2026-04-29,20:42,TYO,DXB,Primera Clase,1013,839,G10
2026-05-03,22:51,LAX,SIN,Turista,1400,219,G16
2026-05-07,12:54,SAO,DFW,Primera Clase,1283,148,G5
2026-04-18,02:53,SAO,DFW,Turista,950,708,G15
2026-04-15,15:16,IST,LAX,Primera Clase,4049,186,G9
2026-05-13,05:02,PAR,LAX,Turista,850,984,G8
2026-05-14,12:18,LAX,PAR,Primera Clase,1148,599,G15
2026-05-13,11:16,AMS,LON,Turista,150,636,G19
2026-04-18,22:16,IST,SAO,Primera Clase,1620,224,G15
2026-04-29,18:46,TYO,LON,Turista,1000,815,G8
2026-05-06,21:13,CAN,LAX,Primera Clase,1553,131,G14
2026-05-12,13:01,DFW,IST,Turista,1000,821,G11
2026-04-30,19:37,MAD,PAR,Primera Clase,270,713,G14
2026-05-06,03:09,IST,SAO,Turista,1200,281,G8
